RiskPerformance;ExternalRiskEstimate;MSinceOldestTradeOpen;MSinceMostRecentTradeOpen;AverageMInFile;NumSatisfactoryTrades;NumTrades60Ever2DerogPubRec;NumTrades90Ever2DerogPubRec;PercentTradesNeverDelq;NumTotalTrades;NumTradesOpeninLast12M;PercentInstallTrades;MSinceMostRecentInqexcl7days;NumInqLast6M;NumInqLast6Mexcl7days;NetFractionRevolvingBurden;NetFractionInstallBurden;NumRevolvingTradesWBalance;NumInstallTradesWBalance;NumBank2NatlTradesWHighUtilization;PercentTradesWBalance;MaxDelq2PublicRecLast12M_0;MaxDelq2PublicRecLast12M_1;MaxDelq2PublicRecLast12M_2;MaxDelq2PublicRecLast12M_3;MaxDelq2PublicRecLast12M_4;MaxDelq2PublicRecLast12M_5;MaxDelq2PublicRecLast12M_6;MaxDelq2PublicRecLast12M_7;MaxDelq2PublicRecLast12M_9;MaxDelq2PublicRecLast12M_nan;MaxDelqEver_2;MaxDelqEver_3;MaxDelqEver_4;MaxDelqEver_5;MaxDelqEver_6;MaxDelqEver_7;MaxDelqEver_8;MaxDelqEver_nan
0;54;324;3;79;22;6;5;70;37;2;37;1;2;2;12;66.0;3;4;0;78;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;80;10;11;91;20;0;0;100;1;1;0;3;1;1;18;57.883125;4;1;1;33;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
1;80;191;5;112;18;0;0;100;31;2;35;4;0;0;32;67.22958;7;1;1;69;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
1;69;190;6;66;30;1;0;91;21;2;25;3;0;0;37;65.41335;6;1;1;70;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;72;84;5;39;18;1;1;100;10;3;37;1;4;4;7;14.0;3;2;1;50;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
0;59;445;0;53;2;5;4;50;0;1;75;1;0;0;20;68.280785;1;1;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
1;65;125;3;70;59;0;0;98;68;5;21;3;9;9;71;55.0;18;3;8;79;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0;61;212;2;61;37;1;1;85;47;3;15;1;2;2;33;67.197266;12;3;1;70;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
0;78;82;5;54;33;0;0;100;41;2;15;2;3;3;21;11.0;9;3;2;50;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;66;445;17;114;15;4;3;68;0;0;42;3;0;0;8;75.0;3;2;0;83;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;75;155;13;77;23;1;1;100;3;0;17;2;1;0;6;37.0;4;3;0;64;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;57;121;7;65;18;0;0;73;22;1;14;1;0;0;56;48.0;9;2;3;92;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
0;73;203;3;69;30;0;0;94;40;3;23;2;0;0;33;52.0;6;3;0;91;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
0;67;196;9;94;20;1;1;86;27;2;52;2;0;0;40;93.0;3;2;1;75;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;61;255;15;125;17;3;2;71;22;0;32;2;0;0;96;97.0;3;3;1;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;88;57;43;203;4;0;0;100;3;0;25;4;1;1;15;58.551754;1;0;0;33;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0;56;445;18;70;20;1;1;95;0;0;15;2;6;6;68;59.0;3;2;2;71;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;80;247;11;133;45;0;0;92;53;1;45;3;0;0;2;29.0;5;4;0;53;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
0;66;120;3;60;23;1;0;83;30;2;17;1;2;1;44;70.0;4;2;0;67;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;64;326;9;142;26;1;0;81;24;2;19;2;2;2;21;52.0;5;3;1;57;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
0;77;54;12;32;3;0;0;100;4;0;33;2;2;1;25;61.269695;2;1;0;100;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;92;250;66;139;7;0;0;100;4;0;0;5;1;1;1;54.718815;5;0;0;83;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0;65;176;1;19;18;0;0;100;37;7;10;1;4;4;38;100.0;8;2;2;59;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;77;227;2;74;59;0;0;99;68;4;30;3;1;1;24;90.0;12;9;1;58;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
1;88;193;17;119;12;0;0;100;14;0;33;4;2;2;17;60.669163;2;1;0;75;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;65;208;3;56;14;2;1;88;43;4;13;1;4;4;14;69.84132;5;1;3;55;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;73;199;15;68;33;0;0;100;13;0;33;3;0;0;26;88.0;3;3;2;40;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
0;70;72;5;22;10;0;0;100;8;2;40;1;1;0;64;73.0;6;2;1;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
0;76;126;5;64;12;0;0;100;8;2;31;2;0;0;66;67.921776;2;1;2;75;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
0;70;391;6;66;17;3;3;100;37;3;41;2;1;1;1;72.0;1;2;0;71;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
0;80;445;10;90;25;0;0;92;0;1;28;3;0;0;8;55.0;4;3;0;73;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
0;81;176;5;78;37;0;0;100;36;4;37;2;2;2;0;80.0;2;3;0;42;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;67;144;21;95;12;4;1;71;3;0;29;2;0;0;43;59.044888;2;1;0;67;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;73;196;77;164;5;1;1;71;19;0;29;4;0;0;64;60.214054;4;1;2;100;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
0;67;445;2;17;11;0;0;100;0;6;8;2;2;2;65;77.36203;6;1;1;70;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
1;65;145;1;51;7;3;2;80;15;2;50;2;1;1;43;61.0;3;2;0;100;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0;72;153;5;76;24;1;1;90;50;2;66;2;1;1;14;23.0;4;8;0;71;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
0;62;186;4;35;19;0;0;95;36;2;32;1;0;0;79;90.0;5;3;4;62;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
0;73;73;8;56;15;0;0;100;4;1;47;2;1;1;96;68.0;2;3;1;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;66;26;2;51;7;0;0;90;3;2;60;1;2;1;28;77.0;2;3;0;83;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
0;70;291;8;88;14;0;0;100;8;1;29;2;0;0;100;67.0;5;2;4;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;78;126;12;60;11;0;0;100;15;0;33;2;0;0;53;86.0;2;2;2;80;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;65;121;4;61;29;0;0;90;1;3;37;1;1;1;39;32.0;4;6;2;69;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
1;81;160;5;79;27;0;0;100;21;2;56;4;0;0;46;26.0;3;3;1;67;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;62;188;7;96;23;5;3;74;12;1;35;2;2;2;23;40.0;4;4;0;67;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;59;224;17;122;13;3;2;58;33;0;32;1;0;0;55;47.0;4;4;0;62;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
0;70;66;5;32;32;0;0;100;33;5;6;1;1;1;14;71.37101;10;2;1;39;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0;61;30;2;43;14;1;0;88;3;3;38;1;0;0;44;86.0;4;2;1;50;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;71;63;6;161;27;0;0;89;5;1;14;3;1;1;63;61.348114;3;1;3;45;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;55;266;4;69;21;2;1;88;55;4;50;1;5;5;5;36.0;3;4;0;100;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
1;62;172;7;70;37;2;1;90;60;2;63;2;0;0;44;53.0;6;3;1;71;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
1;86;280;6;109;21;0;0;100;21;1;33;4;0;0;19;82.0;3;3;0;60;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;75;351;8;93;30;0;0;90;28;1;7;4;1;1;9;58.46115;7;2;0;57;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
1;84;325;1;89;22;0;0;100;17;4;33;4;3;3;6;72.63672;2;1;0;33;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
1;69;196;23;69;20;3;3;100;31;0;30;3;1;1;35;60.588818;1;2;0;50;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;92;252;60;186;13;0;0;100;13;0;15;5;0;0;0;55.998642;0;1;0;20;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;80;258;3;81;35;0;0;97;28;4;31;4;2;2;29;75.0;8;4;0;75;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;54;194;11;85;11;3;2;43;30;1;36;1;0;0;55;62.674625;4;1;1;83;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;63;363;3;24;17;0;0;94;39;7;29;1;1;1;68;99.0;8;3;1;92;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;88;311;5;92;23;0;0;100;16;2;8;4;1;1;1;61.57384;2;1;0;25;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
0;93;95;11;131;8;0;0;100;2;1;0;3;0;0;1;57.050808;3;0;0;38;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
0;52;445;4;42;22;4;2;92;26;2;24;1;4;4;75;74.0;13;1;6;82;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0;88;445;10;98;23;0;0;100;38;1;29;3;2;2;1;35.0;6;2;0;73;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
1;75;160;17;39;10;0;0;100;8;0;36;4;0;0;62;56.0;3;2;1;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;93;236;28;142;19;0;0;100;11;0;11;5;0;0;1;55.528835;2;1;0;30;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;65;184;3;35;8;0;0;100;8;3;75;1;1;1;103;89.0;1;4;1;100;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
0;62;242;14;106;15;2;2;56;7;0;28;2;0;0;67;59.27465;5;2;1;78;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;64;8;7;8;2;0;0;100;2;2;100;1;0;0;56;81.0;3;2;1;100;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0;76;151;5;107;18;0;0;100;1;3;28;2;1;1;47;92.0;6;3;0;75;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;86;162;7;137;26;0;0;100;23;2;12;3;0;0;12;62.459793;6;1;0;35;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;70;210;20;27;4;0;0;100;51;0;50;2;1;1;102;97.0;2;2;1;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
1;88;211;7;85;38;0;0;97;38;1;8;4;1;1;0;58.02788;1;2;0;8;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
1;65;165;6;61;18;1;1;79;22;5;58;2;1;1;26;64.0;4;6;0;91;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;85;122;5;105;18;0;0;100;28;2;44;2;4;4;11;69.02764;2;1;0;75;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;67;445;6;57;18;1;1;100;0;3;44;2;5;5;31;77.0;4;2;1;86;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;56;243;4;42;31;0;0;100;61;5;35;2;4;4;91;57.0;10;3;5;93;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1;89;136;17;77;7;0;0;100;6;0;14;4;0;0;6;56.736774;2;1;0;75;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
0;81;74;2;47;24;0;0;100;26;1;12;2;2;2;8;59.735157;2;1;0;38;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;65;63;4;19;8;0;0;88;13;5;25;2;0;0;20;92.0;3;2;0;83;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;58;170;11;80;14;4;0;72;21;2;44;2;0;0;65;68.0;3;4;0;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;85;317;21;97;15;0;0;100;31;0;27;5;1;1;5;58.83088;3;1;1;60;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;78;105;4;72;30;0;0;100;4;1;20;3;0;0;27;51.0;2;3;0;55;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0;70;155;4;53;17;1;1;83;36;1;44;2;3;3;43;78.0;4;4;1;80;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
0;74;204;14;88;51;0;0;100;64;0;40;2;0;0;34;53.0;6;9;1;75;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
1;91;252;24;114;11;0;0;100;25;0;27;5;0;0;4;39.0;3;2;0;56;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
1;68;231;2;18;6;1;1;100;20;4;0;2;2;2;8;67.56005;2;0;0;50;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;73;251;2;113;56;0;0;100;63;4;33;2;6;6;45;108.0;16;3;6;76;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;87;165;26;103;20;0;0;100;17;0;60;4;0;0;0;55.0;1;3;0;50;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;83;161;3;85;24;0;0;100;8;1;21;3;1;1;5;75.0;4;2;0;50;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;72;191;1;39;23;0;0;100;35;5;19;2;3;3;30;97.0;6;2;1;44;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;57;132;1;9;12;0;0;100;5;9;23;0;8;8;31;98.0;7;3;1;85;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
1;77;193;23;43;8;0;0;100;18;0;13;4;0;0;45;9.0;5;1;0;86;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;72;117;37;119;9;1;0;90;18;0;20;4;0;0;24;58.16066;5;1;0;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;81;445;2;79;18;0;0;100;0;2;42;3;2;2;21;73.0;4;3;0;78;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
0;76;178;1;73;6;0;0;100;11;1;38;2;3;3;98;67.95077;3;2;1;83;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
0;56;237;6;108;16;0;0;69;17;1;13;1;1;1;93;61.78319;4;1;3;83;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;67;325;13;106;12;0;0;62;33;0;38;2;0;0;92;14.0;2;2;2;80;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1;79;150;4;76;19;0;0;100;29;1;20;3;2;2;46;62.461987;2;1;1;44;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;66;357;19;115;16;1;1;76;17;0;35;3;1;1;21;6.0;4;3;0;73;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;75;146;1;69;16;0;0;100;20;6;25;2;2;2;43;98.0;3;2;0;63;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;68;214;2;17;8;0;0;90;10;3;20;3;0;0;52;68.295044;4;1;0;71;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;75;224;19;97;21;0;0;100;21;0;33;4;0;0;57;49.0;2;2;2;36;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
0;77;160;1;67;23;0;0;100;33;4;17;2;4;4;22;71.246704;5;1;0;55;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;64;180;2;63;46;0;0;98;23;6;44;1;2;2;77;93.0;8;5;6;81;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
1;78;30;6;37;18;0;0;100;2;3;44;3;0;0;17;21.0;2;2;0;44;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;77;145;3;66;20;0;0;95;25;2;35;3;0;0;22;66.0;4;3;0;70;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;64;168;1;71;22;2;2;96;21;2;33;1;3;3;91;70.0;2;4;1;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;83;445;6;55;6;0;0;100;0;3;67;4;1;1;15;101.0;2;2;0;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;59;176;19;65;16;1;1;71;17;0;82;1;1;0;90;72.0;1;3;1;100;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
0;55;88;4;43;9;1;0;82;12;2;27;0;1;1;22;64.84887;3;1;0;57;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
0;59;217;8;77;48;0;0;90;29;2;22;1;5;3;42;80.0;14;4;3;70;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;65;77;17;52;18;1;0;95;14;0;42;1;1;1;30;68.0;6;4;1;77;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
0;88;188;17;107;9;0;0;100;16;0;33;3;0;0;0;69.0;1;2;0;57;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;58;191;2;75;16;2;2;67;15;3;62;1;2;2;0;44.0;1;5;0;55;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0;72;335;8;79;26;1;1;100;19;1;35;2;1;1;26;68.0;4;2;1;50;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;57;445;7;58;15;1;1;88;0;1;19;1;2;2;69;63.255577;10;1;2;92;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;77;300;5;108;13;1;0;93;9;1;50;2;1;1;63;67.0;1;2;1;80;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;67;293;2;78;26;0;0;100;27;4;26;2;1;1;50;75.0;8;2;3;61;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0;60;120;13;95;8;2;2;73;19;0;27;1;0;0;8;57.74406;3;2;0;75;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;78;72;1;52;6;0;0;100;1;1;43;2;1;1;42;66.10573;2;2;1;80;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;75;179;27;117;20;1;1;95;6;0;29;4;1;1;14;59.260952;6;1;1;54;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
1;79;199;12;87;12;0;0;92;14;0;17;4;0;0;1;56.53696;3;1;0;67;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
1;75;310;1;83;25;0;0;100;13;4;32;3;1;1;28;83.0;3;4;1;62;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;88;133;14;63;5;0;0;100;6;0;40;3;0;0;4;44.0;1;2;0;75;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;70;166;17;77;27;0;0;81;17;0;30;2;0;0;25;58.545998;3;2;0;36;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;59;295;12;113;18;0;0;56;43;0;17;1;0;0;58;19.0;7;2;3;75;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;74;206;9;66;16;0;0;100;37;1;25;3;2;2;52;56.0;6;2;1;73;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;59;120;7;32;7;1;1;86;24;2;57;1;1;1;42;95.0;1;2;0;100;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
1;64;136;0;21;13;0;0;100;29;5;43;2;0;0;58;73.0;4;2;3;75;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;85;157;18;62;12;0;0;100;12;0;8;3;0;0;13;57.0;8;1;0;90;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;64;278;16;196;34;2;1;81;36;0;17;2;0;0;88;59.63989;16;1;3;95;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;59;134;4;68;19;2;0;78;23;2;43;1;0;0;88;85.0;5;2;1;88;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;67;247;3;119;27;0;0;93;3;3;22;3;1;1;53;98.0;7;2;2;60;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
0;67;132;2;57;18;0;0;100;8;2;10;1;5;5;74;66.211555;5;2;2;71;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
0;70;52;17;42;8;0;0;100;8;0;38;2;0;0;95;63.68055;3;1;2;67;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
1;73;437;2;149;18;1;1;90;18;4;19;4;2;2;39;71.10104;3;1;0;42;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;87;156;19;70;15;0;0;100;16;0;27;3;2;2;2;35.0;2;2;0;44;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
1;85;220;1;87;20;0;0;100;18;3;19;4;3;3;8;67.0;3;3;0;50;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;66;68;5;58;27;1;1;93;5;3;30;1;2;2;24;18.0;5;3;0;60;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;63;151;2;59;20;4;2;78;46;3;15;1;1;1;19;57.0;4;1;1;38;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0;68;445;3;80;32;0;0;97;0;4;16;1;2;2;32;71.16338;11;1;2;87;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
0;64;163;13;57;12;2;2;79;4;0;57;23;2;0;26;63.853485;0;1;0;67;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;59;84;5;73;20;3;1;73;2;2;45;3;5;5;33;8.0;4;1;1;75;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;64;445;10;43;14;0;0;93;0;2;53;0;2;2;81;92.0;4;2;1;86;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;80;285;37;80;10;0;0;100;29;0;40;18;0;0;45;62.565334;2;1;0;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;60;85;14;54;16;3;3;68;23;0;47;2;1;1;23;49.0;3;3;2;50;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;71;257;8;79;35;1;1;86;7;2;14;7;0;0;10;31.0;3;1;0;33;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;80;173;15;82;18;0;0;100;40;0;47;4;0;0;32;67.0;3;4;0;88;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;62;157;2;54;28;0;0;86;31;4;24;9;0;0;73;46.0;7;3;2;83;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;65;125;1;62;44;0;0;100;3;3;20;1;1;1;45;93.0;13;1;4;61;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
0;68;445;4;91;22;0;0;95;0;1;45;3;1;1;40;58.0;4;3;2;78;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;62;69;5;24;8;1;1;89;9;3;33;1;2;2;92;72.35253;4;2;3;67;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;80;231;3;61;27;0;0;100;25;4;33;18;0;0;10;92.0;3;2;0;45;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
1;69;181;7;98;21;0;0;100;37;1;33;21;0;0;84;94.0;7;2;4;91;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;70;445;2;54;33;0;0;100;0;5;34;4;1;1;38;98.0;2;5;1;64;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;69;217;44;118;30;1;0;94;23;0;25;8;0;0;10;58.321552;9;2;1;75;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;58;183;32;95;8;7;6;67;5;0;0;2;0;0;0;52.70674;0;0;0;25;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;72;160;20;98;4;1;0;80;15;0;0;1;1;1;74;56.631496;1;0;0;100;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;57;303;2;37;30;0;0;94;37;3;48;0;7;7;39;74.0;10;8;1;78;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
0;63;235;7;123;4;7;6;44;9;1;44;7;0;0;1;48.0;1;2;0;60;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;80;150;9;26;7;0;0;100;13;3;29;8;0;0;0;88.0;0;1;0;25;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;76;125;1;84;39;0;0;100;9;8;20;0;5;5;10;100.0;8;3;1;44;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;54;134;2;60;30;0;0;85;16;4;32;0;3;3;26;53.0;5;2;1;50;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;69;445;9;49;13;0;0;77;0;1;31;21;0;0;18;80.0;4;2;0;75;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;78;103;8;49;17;0;0;100;13;1;76;9;0;0;19;86.0;1;7;0;80;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0;60;445;0;62;30;1;1;94;0;4;22;4;2;2;67;98.0;12;2;4;76;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;70;113;13;21;9;0;0;100;14;0;11;0;2;2;20;57.011288;3;1;1;50;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
